IdGenome	GenomeName	IDAnnotation	FragmentStart	FragmentEnd	NumFragment	NumCDS	cdsName	cdsLocusTag	type	cdsProduct	IS	phage	transposon	integrase	NotCDS	other2	other3	NbReads_0mismatch	NbReads_1mismatch	NbReads_2mismatch	NbReads_3mismatch	NbReads_0-3mismatchs	SourceGenome	isCDSMapped
0	Streptococcus_salivarius_JIM8777	3336	2165744	2167699	1748	1937	NA	SALIVA_2042	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2168331	2168951	1748	1938	yvgJA	SALIVA_2043	CDS	probably non functional protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2168984	2169262	1748	1939	NA	SALIVA_2044	CDS	probably non functional protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2169299	2169769	1748	1940	NA	SALIVA_2045	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2170029	2170529	1748	1941	NA	SALIVA_2046	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2170765	2171373	1748	1942	ndx-3	SALIVA_2047	CDS	nudix hydrolase 3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2171536	2171862	1748	1943	NA	SALIVA_2048	CDS	transcription regulator (putative)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2171849	2172433	1748	1944	NA	SALIVA_2049	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2172403	2173275	1748	1945	NA	SALIVA_2050	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2173313	2175682	1748	1946	NA	SALIVA_2051	CDS	membrane protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2175811	2176350	1748	1947	NA	SALIVA_2052	CDS	tetr family transcriptional regulator	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2176427	2176789	1748	1948	NA	SALIVA_2053	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2176905	2177093	1748	1949	NA	SALIVA_2054	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2177308	2177919	1748	1950	rpsD	SALIVA_2055	CDS	30s ribosomal protein s4	0	0	0	0	0	0	0	0.0	8.88571428571	0.0	6.0	14.8857142857	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2178118	2178420	1748	1951	NA	SALIVA_2056	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2178450	2179811	1748	1952	dnaC	SALIVA_2057	CDS	replicative dna helicase	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2179855	2180313	1748	1953	rplI	SALIVA_2058	CDS	50s ribosomal protein l9	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2180315	2182279	1748	1954	NA	SALIVA_2059	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2182353	2184254	1748	1955	gidA	SALIVA_2060	CDS	trna uridine 5-carboxymethylaminomethyl modification enzyme gida (glucose-inhibited division protein a)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2184432	2185046	1748	1956	NA	SALIVA_2061	CDS	marc family integral membrane protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2185066	2186187	1748	1957	trmU	SALIVA_2062	CDS	putative trna (5-methylaminomethyl-2-thiouridylate)-methyltransferase	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	2.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2186332	2188041	1748	1958	NA	SALIVA_2063	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2188170	2188868	1748	1959	NA	SALIVA_2064	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2189052	2189633	1748	1960	NA	SALIVA_2065	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2189934	2190728	1748	1961	NA	SALIVA_2066	CDS	abc-type cobalt transport system, permease component cbiq or related transporter	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2190721	2191563	1748	1962	NA	SALIVA_2067	CDS	cobalt import atp-binding protein cbio 1	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	1.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2191539	2192369	1748	1963	cbiO2	SALIVA_2068	CDS	cobalt import atp-binding protein cbio 2	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2192382	2192924	1748	1964	pgsA	SALIVA_2069	CDS	cdp-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (phosphatidylglycerophosphate synthase) (pgp synthase)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2192937	2193794	1748	1965	NA	SALIVA_2070	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2193853	2195130	1748	1966	mpp	SALIVA_2071	CDS	peptidase, m16 family	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2195132	2196382	1748	1967	NA	SALIVA_2072	CDS	zinc protease	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2196460	2196837	1748	1968	NA	SALIVA_2073	CDS	s4-like rna binding protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2196840	2197940	1748	1969	recF	SALIVA_2074	CDS	dna replication and repair protein recf	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2198122	2199603	1748	1970	guaB	SALIVA_2075	CDS	inosine-5'-monophosphate dehydrogenase(imp dehydrogenase) (impdh) (impd) (superoxide-inducibleprotein 12) (soi12). 488 bp	0	0	0	0	0	0	0	0.0	0.0	4.0	8.0	12.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2199782	2200804	1748	1971	trpS	SALIVA_2076	CDS	tryptophanyl-trna synthetase (tryptophan--trna ligase) (trprs)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2201233	2202105	1748	1972	NA	SALIVA_2077	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2202172	2203794	1748	1973	NA	SALIVA_2078	CDS	abc transporter, drug resistance atpase-2 (drug ra2) family, atp binding protein	0	0	0	0	0	0	0	0.0	0.0	5.0	4.0	9.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2203844	2206438	1748	1974	NA	SALIVA_2079	CDS	abc transporter membrane-spanning protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2206987	2207670	1748	1975	NA	SALIVA_2083	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2207686	2208165	1748	1976	NA	SALIVA_2084	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2208371	2209606	1748	1977	htrA	SALIVA_2085	CDS	serine protease do-like htra (htrall)	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.0	Streptococcus_agalactiae_NEM316	TRUE
0	Streptococcus_salivarius_JIM8777	3336	2209672	2210439	1748	1978	NA	SALIVA_2086	CDS	chromosome segregation dna-binding protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_agalactiae_NEM316	FALSE
0	Streptococcus_salivarius_JIM8777	3336	104	1468	1748	3	dnaA	SALIVA_0001	CDS	chromosomal replication initiator protein dnaa	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	2.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	1623	2759	1748	4	dnaN	SALIVA_0002	CDS	beta subunit of dna polymerase iii	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	2811	3002	1748	5	yaaA	SALIVA_0003	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	3212	4327	1748	6	engD	SALIVA_0004	CDS	gtp-dependent nucleic acid-binding protein	0	0	0	0	0	0	0	0.0	1.0	1.0	3.0	5.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	4400	4969	1748	7	pth	SALIVA_0005	CDS	peptidyl-trna hydrolase (pth)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	4962	8468	1748	8	trcF	SALIVA_0006	CDS	transcription-repair coupling factor	0	0	0	0	0	0	0	0.0	0.0	1.0	1.0	2.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	8654	8929	1748	9	yaab	SALIVA_0007	CDS	s4 rna-binding domain protein	0	0	0	0	0	0	0	0.0	1.0	1.0	0.0	2.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	8913	9284	1748	0	divIC	SALIVA_0008	CDS	putative cell-cycle protein, mesj/ycf62 family	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	9284	9415	1748	1	yaaC	SALIVA_0009	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	9412	10704	1748	2	yaaD	SALIVA_0010	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	10704	11969	1748	10	tilS	SALIVA_0011	CDS	trna(ile)-lysidine synthase	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	12051	12593	1748	11	hpt	SALIVA_0012	CDS	hypoxanthine-guanine phosphoribosyltransferase (hgprt) (hgprtase)	0	0	0	0	0	0	0	0.0	0.0	1.0	2.0	3.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	12613	14592	1748	12	ftsH	SALIVA_0013	CDS	cell division protein	0	0	0	0	0	0	0	0.0	0.0	0.0	3.0	3.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	21400	22230	1748	13	mreC	SALIVA_0032	CDS	rod shape-determining protein mrec	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	22232	22756	1748	14	mreD	SALIVA_0033	CDS	rod shape-determining protein mred	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	22841	24340	1748	15	pcsB	SALIVA_0034	CDS	glucan binding protein	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	24552	25517	1748	16	prsA1	SALIVA_0035	CDS	ribose-phosphate pyrophosphokinase	0	0	0	0	0	0	0	0.0	0.0	4.0	9.0	13.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	25610	26785	1748	17	araT	SALIVA_0036	CDS	aromatic amino acid aminotransferase	0	0	0	0	0	0	0	0.0	0.0	1.0	3.0	4.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	26772	27545	1748	18	recO	SALIVA_0037	CDS	dna repair protein reco (recombination protein o)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	27757	28761	1748	19	plsX	SALIVA_0038	CDS	fatty acid/phospholipid synthesis protein plsx	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	28761	29006	1748	20	acpP1	SALIVA_0039	CDS	acyl carrier protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	29265	29972	1748	21	purC	SALIVA_0040	CDS	phosphoribosylaminoimidazolesuccinocarboxamide synthase	0	0	0	0	0	0	0	0.0	1.0	2.0	2.0	5.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	30039	33764	1748	22	purL	SALIVA_0041	CDS	phosphoribosylformylglycinamidine synthase ii (fgam synthase) (fgams) (formylglycinamide ribotide amidotransferase) (fgarat) (formylglycinamide ribotide synthetase)	0	0	0	0	0	0	0	0.0	5.0	5.0	21.0	31.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	33920	35359	1748	23	purF	SALIVA_0042	CDS	amidophosphoribosyltransferase	0	0	0	0	0	0	0	0.0	0.0	1.0	2.0	3.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	35570	36592	1748	24	purM	SALIVA_0044	CDS	phosphoribosylformylglycinamidine cyclo-ligase (airs) (phosphoribosyl-aminoimidazole synthetase) (air synthase)	0	0	0	0	0	0	0	1.0	0.0	1.0	5.0	7.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	36777	37325	1748	25	purN	SALIVA_0045	CDS	phosphoribosylglycinamide formyltransferase (5-phosphoribosylglycinamide transformylase) (gar transformylase) (gart)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	37325	38077	1748	26	NA	SALIVA_0046	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	38074	39639	1748	27	purH	SALIVA_0047	CDS	bifunctional purine biosynthesis protein purh	0	0	0	0	0	0	0	1.0	3.0	6.0	14.0	24.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	39740	40474	1748	28	NA	SALIVA_0048	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	40750	41799	1748	29	NA	SALIVA_0049	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	41793	42719	1748	30	NA	SALIVA_0050	CDS	rna-directed dna polymerase from retron ec86	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	43035	43874	1748	31	cbpD1	SALIVA_0051	CDS	cell wall protein, similar to choline binding protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	45102	45599	1748	32	NA	SALIVA_0052	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	45785	47047	1748	33	purD	SALIVA_0053	CDS	phosphoribosylamine--glycine ligase (gars) (glycinamide ribonucleotide synthetase) (phosphoribosylglycinamide synthetase)	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	2.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	47261	47749	1748	34	purE	SALIVA_0054	CDS	phosphoribosylaminoimidazole carboxylase catalytic subunit (air carboxylase) (airc)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	47736	48827	1748	35	purK	SALIVA_0055	CDS	phosphoribosylaminoimidazole carboxylase atpase subunit	0	0	0	0	0	0	0	0.0	0.0	0.0	2.0	2.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	48828	49778	1748	36	NA	SALIVA_0056	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	49787	50014	1748	37	NA	SALIVA_0057	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	50070	51368	1748	38	purB	SALIVA_0058	CDS	adenylosuccinate lyase (adenylosuccinase) (asl)	0	0	0	0	0	0	0	0.0	3.0	2.0	9.0	14.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	52244	53935	1748	39	argS	SALIVA_0059	CDS	arginyl-trna synthetase (arginine--trna ligase) (argrs)	0	0	0	0	0	0	0	0.0	0.0	4.0	5.0	9.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	54093	54518	1748	40	argR	SALIVA_0060	CDS	arginine repressor	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	54518	54877	1748	41	NA	SALIVA_0061	CDS	membrane protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	54870	57428	1748	42	mutS	SALIVA_0062	CDS	dna mismatch repair protein muts	0	0	0	0	0	0	0	0.0	0.0	2.0	1.0	3.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	57462	57917	1748	43	NA	SALIVA_0063	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	57914	58351	1748	44	NA	SALIVA_0064	CDS	response regulator of the lytr/algr family	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	58530	58835	1748	45	NA	SALIVA_0065	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	58885	60828	1748	46	mutL	SALIVA_0066	CDS	dna mismatch repair protein mutl	0	0	0	0	0	0	0	0.0	1.0	2.0	5.0	8.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	60959	61180	1748	47	NA	SALIVA_0067	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	61338	61928	1748	48	ruvA	SALIVA_0068	CDS	holliday junction atp-dependent dna helicase ruva	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	61937	62491	1748	49	tag	SALIVA_0069	CDS	dna-3-methyladenine glycosylase (3-methyladenine-dna glycosidase) (tag)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	62588	63856	1748	50	cinA	SALIVA_0070	CDS	putative competence-damage inducible protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	63892	65031	1748	51	recA	SALIVA_0071	CDS	protein reca (recombinase a)	0	0	0	0	0	0	0	0.0	1.0	5.0	2.0	8.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	65199	65597	1748	52	trmA	SALIVA_0072	CDS	regulatory protein spx, arsenate reductase or related protein, glutaredoxin family	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	1.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	72014	76408	1748	53	polC	SALIVA_0086	CDS	dna polymerase iii polc-type (poliii)	0	0	0	0	0	0	0	0.0	1.0	3.0	10.0	14.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	76572	77813	1748	54	pepS	SALIVA_0087	CDS	aminopeptidase peps	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	77833	78063	1748	55	NA	SALIVA_0088	CDS	hypothetical protein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	78196	78624	1748	56	mexR	SALIVA_0089	CDS	marr family transcriptional regulator	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	78712	79257	1748	57	NA	SALIVA_0090	CDS	flavoprotein	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	79591	81123	1748	58	ahpF	SALIVA_0092	CDS	nadh dehydrogenase (alkyl hydroperoxide reductase)	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	FALSE
0	Streptococcus_salivarius_JIM8777	3336	81140	81700	1748	59	ahpC	SALIVA_0093	CDS	alkyl hydroperoxide reductase subunit c	0	0	0	0	0	0	0	0.0	0.0	1.0	3.0	4.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
0	Streptococcus_salivarius_JIM8777	3336	81973	82740	1748	60	rpsB	SALIVA_0094	CDS	30s ribosomal protein s2	0	0	0	0	0	0	0	1.0	14.0	5.0	8.0	28.0	Streptococcus_infantarius_subsp__infantarius_ATCC_BAA102	TRUE
